category,condition,seed,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Scene,Scene_random_equal4_01_mean,12345,469,0.00508377013420832,0.23348305543888306,0.7746621370315552,0.4433237314224243,-0.021765869110822678
Scene,Scene_random_equal4_01_mean,12345,486,0.12501501907312995,0.10290904302954217,0.7082641124725342,0.6615344285964966,0.14726820588111877
Scene,Scene_random_equal4_01_mean,12345,491,0.5859390430798918,0.4038161207870562,0.575206458568573,0.7190970182418823,0.10395979881286621
Scene,Scene_random_equal4_01_mean,12345,518,0.16834389546508816,0.337607086282817,0.7493410706520081,0.4543840289115906,0.0948667973279953
Scene,Scene_random_equal4_01_mean,12345,523,-0.03622673014769076,0.11608765902219882,0.614848792552948,0.7019776105880737,0.22248190641403198
Scene,Scene_random_equal4_01_mean,12345,545,0.09930422238564653,0.43455213641715384,0.7648663520812988,0.6830757260322571,0.04572228714823723
Scene,Scene_random_equal4_01_mean,12345,551,0.026747412754724163,0.0638882821711846,0.810093879699707,0.47317928075790405,0.0670531839132309
Scene,Scene_random_equal4_01_mean,12345,568,0.09627761863818665,0.40296779121867227,0.7496343851089478,0.7664977312088013,0.44640594720840454
Scene,Scene_random_equal4_01_mean,12345,620,0.7501790543102302,0.5247634822028118,0.5679323077201843,0.5617267489433289,0.1504647433757782
Scene,Scene_random_equal4_01_mean,12345,640,-0.04632571289041497,0.1676312287308132,0.6319441795349121,0.8262872099876404,0.5830612778663635
Scene,Scene_random_equal4_01_mean,12345,648,0.06626160574237162,0.2503035979748836,0.7465947866439819,0.6399096250534058,0.018593544140458107
Scene,Scene_random_equal4_01_mean,12345,671,0.14223956800546056,0.39105077702703406,0.600782036781311,0.7860257029533386,0.4282967746257782
Scene,Scene_random_equal4_01_mean,12345,755,0.38675966789073984,0.4012711432627457,0.6549338698387146,0.636925220489502,0.38878968358039856
Scene,Scene_random_equal4_01_mean,12345,811,0.23792190631719198,0.246084102200742,0.7149308919906616,0.5159422159194946,0.060293048620224
Scene,Scene_random_equal4_01_mean,12345,821,0.05913231442394717,0.23447951289464292,0.6461747884750366,0.7597523927688599,0.70461505651474
Scene,Scene_random_equal4_01_mean,12345,824,-0.0625601732159823,0.10094368375008347,0.7261227369308472,0.5182364583015442,0.023310333490371704
Scene,Scene_random_equal4_01_mean,12345,841,0.13124078547112042,0.2986625702926177,0.785648763179779,0.6068440675735474,0.07782219350337982
Scene,Scene_random_equal4_01_mean,12345,842,0.041025973216680896,0.2669445266894386,0.787992000579834,0.6814704537391663,0.07718409597873688
Scene,Scene_random_equal4_01_mean,12345,850,0.07536924923326017,0.2879496515443687,0.7121590971946716,0.6892901659011841,0.2708966135978699
Scene,Scene_random_equal4_01_mean,12345,855,0.026275828119254135,0.4459494521956805,0.7019977569580078,0.7401116490364075,0.05924249067902565
Scene,Scene_random_equal4_01_mean,12345,872,-0.015215338358703662,0.09293076205791014,0.7230923771858215,0.33702558279037476,0.023865383118391037
Scene,Scene_random_equal4_01_mean,12345,873,0.5490698778901675,0.5559189160490428,0.6079730987548828,0.4186572730541229,0.07587730884552002
Scene,Scene_random_equal4_01_mean,12345,893,0.34209183804012133,0.2841462848409177,0.7865087985992432,0.520537793636322,0.10800255089998245
Scene,Scene_random_equal4_01_mean,12345,894,0.03812745365606011,0.33005043184964167,0.7568153738975525,0.5547913312911987,0.043241553008556366
Scene,Scene_random_equal4_01_mean,12345,918,0.015515172853190932,0.3141005985591136,0.6942907571792603,0.6051440238952637,0.24191871285438538
Scene,Scene_random_equal4_01_mean,12345,943,0.0836394176252315,0.5344954124216055,0.7471979260444641,0.6264035701751709,0.3277716338634491
Scene,Scene_random_equal4_01_mean,12345,978,0.5739168490891493,0.5791061352882001,0.6026051640510559,0.8126653432846069,0.7503061294555664
Scene,Scene_random_equal4_01_mean,12345,999,0.07951057366850474,0.3385665879580846,0.7372276186943054,0.6353545784950256,0.02294636331498623
Scene,Scene_random_equal4_02_mean,12345,14,0.6824312693908627,0.5550202730945352,0.510928213596344,0.46221697330474854,0.05587219074368477
Scene,Scene_random_equal4_02_mean,12345,15,-0.025065343338431408,0.35981204069373063,0.7510828971862793,0.8120471835136414,0.1484956294298172
Scene,Scene_random_equal4_02_mean,12345,36,0.18849039793760927,0.26299840937826324,0.6712245345115662,0.38285988569259644,0.04426075890660286
Scene,Scene_random_equal4_02_mean,12345,39,-0.5200258339467008,0.2834890054954291,0.5305680632591248,0.6878095865249634,0.3810065686702728
Scene,Scene_random_equal4_02_mean,12345,126,-0.1728396840845927,0.42785711661068065,0.7392946481704712,0.9081041216850281,0.3244233727455139
